========================================
= 任务ID数据，由灰色枫叶GM工具自动生成 =
========================================
任务ID:85 名字:被选择者的象征      STR值：STR_QUEST_NAME_Q9510
任务ID:22539 名字:看不顺眼的家伙      STR值：STR_QUEST_NAME_Q22539
任务ID:22540 名字:阻止伐木      STR值：STR_QUEST_NAME_Q22540
任务ID:22541 名字:可疑的动向      STR值：STR_QUEST_NAME_Q22541
任务ID:22542 名字:配送热腾腾的便当      STR值：STR_QUEST_NAME_Q22542
任务ID:22543 名字:配送美味的便当      STR值：STR_QUEST_NAME_Q22543
任务ID:22544 名字:伐木场的障碍      STR值：STR_QUEST_NAME_Q22544
任务ID:22545 名字:修理需要的部件      STR值：STR_QUEST_NAME_Q22545
任务ID:22546 名字:土地的主人      STR值：STR_QUEST_NAME_Q22546
任务ID:22547 名字:取回木材      STR值：STR_QUEST_NAME_Q22547
任务ID:22548 名字:绝对不能看      STR值：STR_QUEST_NAME_Q22548
任务ID:22549 名字:消灭宿敌      STR值：STR_QUEST_NAME_Q22549
任务ID:22550 名字:清理坠落点      STR值：STR_QUEST_NAME_Q22550
任务ID:22551 名字:体面的安息      STR值：STR_QUEST_NAME_Q22551
任务ID:22552 名字:参加调查任务      STR值：STR_QUEST_NAME_Q22552
任务ID:22553 名字:坠落的原因      STR值：STR_QUEST_NAME_Q22553
任务ID:22554 名字:了解影响      STR值：STR_QUEST_NAME_Q22554
任务ID:22555 名字:清除实验的障碍      STR值：STR_QUEST_NAME_Q22555
任务ID:22556 名字:危险的研究      STR值：STR_QUEST_NAME_Q22556
任务ID:22557 名字:牵制竞争者      STR值：STR_QUEST_NAME_Q22557
任务ID:22558 名字:防御壁的拓本      STR值：STR_QUEST_NAME_Q22558
任务ID:22559 名字:[组队]幽灵的东西      STR值：STR_QUEST_NAME_Q22559
任务ID:22560 名字:无尽的战斗      STR值：STR_QUEST_NAME_Q22560
任务ID:22561 名字:占领关卡      STR值：STR_QUEST_NAME_Q22561
任务ID:22562 名字:蓝色石头的真相      STR值：STR_QUEST_NAME_Q22562
任务ID:22563 名字:清理妨碍因素      STR值：STR_QUEST_NAME_Q22563
任务ID:22564 名字:第一次调查：巨人的始祖      STR值：STR_QUEST_NAME_Q22564
任务ID:22565 名字:第二次调查：符文族的灵魂      STR值：STR_QUEST_NAME_Q22565
任务ID:22566 名字:森林里的魔法阵      STR值：STR_QUEST_NAME_Q22566
任务ID:22567 名字:[铸币]消灭大量繁殖的塔鲁      STR值：STR_QUEST_NAME_Q22567
任务ID:22568 名字:[铸币]烦人的眼镜蛇      STR值：STR_QUEST_NAME_Q22568
任务ID:22569 名字:[铸币]凶恶的野兽      STR值：STR_QUEST_NAME_Q22569
任务ID:22570 名字:[铸币]需要冷酷的时候      STR值：STR_QUEST_NAME_Q22570
任务ID:22571 名字:[铸币]为了研究遗迹      STR值：STR_QUEST_NAME_Q22571
任务ID:22800 名字:可疑的光晕      STR值：STR_QUEST_NAME_Q22800
任务ID:22801 名字:幸运符      STR值：STR_QUEST_NAME_Q22801
任务ID:22802 名字:基地扩建妨碍者      STR值：STR_QUEST_NAME_Q22802
任务ID:22803 名字:搜集补给品      STR值：STR_QUEST_NAME_Q22803
任务ID:22804 名字:[每周]消灭第71侦察队      STR值：STR_QUEST_NAME_Q22804
任务ID:22805 名字:被毁的陷阱      STR值：STR_QUEST_NAME_Q22805
任务ID:22806 名字:确保退路      STR值：STR_QUEST_NAME_Q22806
任务ID:22807 名字:维修工程      STR值：STR_QUEST_NAME_Q22807
任务ID:22808 名字:[每周]消灭第72侦察队      STR值：STR_QUEST_NAME_Q22808
任务ID:22809 名字:清理杂乱的周边环境      STR值：STR_QUEST_NAME_Q22809
任务ID:22810 名字:采取应急措施的方法      STR值：STR_QUEST_NAME_Q22810
任务ID:22811 名字:让人犯困的药      STR值：STR_QUEST_NAME_Q22811
任务ID:22812 名字:让人心烦的叫声      STR值：STR_QUEST_NAME_Q22812
任务ID:22813 名字:[每周]消灭第73侦察队      STR值：STR_QUEST_NAME_Q22813
任务ID:22814 名字:[每周]消灭第73先遣队      STR值：STR_QUEST_NAME_Q22814
任务ID:22815 名字:确保饮用水      STR值：STR_QUEST_NAME_Q22815
任务ID:22816 名字:修理用的材料      STR值：STR_QUEST_NAME_Q22816
任务ID:22817 名字:确保观察视野      STR值：STR_QUEST_NAME_Q22817
任务ID:22818 名字:[每周]消灭第74侦察队      STR值：STR_QUEST_NAME_Q22818
任务ID:22819 名字:[每周]消灭第74先遣队      STR值：STR_QUEST_NAME_Q22819
任务ID:22820 名字:失踪的传令兵      STR值：STR_QUEST_NAME_Q22820
任务ID:22821 名字:丢失的礼物      STR值：STR_QUEST_NAME_Q22821
任务ID:22822 名字:饮用水不足      STR值：STR_QUEST_NAME_Q22822
任务ID:22823 名字:让人头疼的麻烦      STR值：STR_QUEST_NAME_Q22823
任务ID:22824 名字:[每周]消灭第75侦察队      STR值：STR_QUEST_NAME_Q22824
任务ID:22825 名字:[每周]消灭第75先遣队      STR值：STR_QUEST_NAME_Q22825
任务ID:22826 名字:防止入侵      STR值：STR_QUEST_NAME_Q22826
任务ID:22827 名字:扩建工程      STR值：STR_QUEST_NAME_Q22827
任务ID:22828 名字:[每周/组队]消灭第76侦察队      STR值：STR_QUEST_NAME_Q22828
任务ID:22829 名字:[每周/组队]消灭第76先遣队      STR值：STR_QUEST_NAME_Q22829
任务ID:22830 名字:有百害而无一益      STR值：STR_QUEST_NAME_Q22830
任务ID:22831 名字:让人痛苦的恶臭      STR值：STR_QUEST_NAME_Q22831
任务ID:22832 名字:让战友安息      STR值：STR_QUEST_NAME_Q22832
任务ID:22833 名字:寻找污染的线索      STR值：STR_QUEST_NAME_Q22833
任务ID:22834 名字:[每周/组队]消灭第77侦察队      STR值：STR_QUEST_NAME_Q22834
任务ID:22835 名字:[每周/组队]消灭第77先遣队      STR值：STR_QUEST_NAME_Q22835
任务ID:22836 名字:[组队]攻击驻军      STR值：STR_QUEST_NAME_Q22836
任务ID:22837 名字:[组队]恶名远扬的人      STR值：STR_QUEST_NAME_Q22837
任务ID:22838 名字:[每周]消灭第78侦察队      STR值：STR_QUEST_NAME_Q22838
任务ID:22839 名字:[每周]消灭第78先遣队      STR值：STR_QUEST_NAME_Q22839
任务ID:22840 名字:符文族的古代书      STR值：STR_QUEST_NAME_Q22840
任务ID:22841 名字:贪吃的菲斯勒      STR值：STR_QUEST_NAME_Q22841
任务ID:22842 名字:[每周]消灭第79侦察队      STR值：STR_QUEST_NAME_Q22842
任务ID:22843 名字:[每周]消灭第79先遣队      STR值：STR_QUEST_NAME_Q22843
任务ID:22844 名字:[紧急指令]阿不思的请求      STR值：STR_QUEST_NAME_Q22844
任务ID:22845 名字:[紧急指令]巴坦的请求      STR值：STR_QUEST_NAME_Q22845
任务ID:22846 名字:[紧急指令]萨巴凯尔的请求      STR值：STR_QUEST_NAME_Q22846
任务ID:22847 名字:[紧急指令]迦勒腾的请求      STR值：STR_QUEST_NAME_Q22847
任务ID:22848 名字:[紧急指令]娜亚特的请求      STR值：STR_QUEST_NAME_Q22848
任务ID:22849 名字:[紧急指令]萨比克的请求      STR值：STR_QUEST_NAME_Q22849
任务ID:22850 名字:[紧急指令]扎伦凯尔的请求      STR值：STR_QUEST_NAME_Q22850
任务ID:22851 名字:[紧急指令]特拉宾的请求      STR值：STR_QUEST_NAME_Q22851
任务ID:22852 名字:[紧急指令]赫巴农的请求      STR值：STR_QUEST_NAME_Q22852
任务ID:22853 名字:冯特的好建议      STR值：STR_QUEST_NAME_Q22853
任务ID:22854 名字:征服和防守基地的方法      STR值：STR_QUEST_NAME_Q22854
任务ID:22855 名字:为了魔族的荣誉      STR值：STR_QUEST_NAME_Q22855
任务ID:22856 名字:[铸币]新提案的基础      STR值：STR_QUEST_NAME_Q22856
任务ID:22857 名字:[铸币]鲁比灵农场的划时代提案      STR值：STR_QUEST_NAME_Q22857
任务ID:23000 名字:重新调查伊德凝胶箱子      STR值：STR_QUEST_NAME_Q23000
任务ID:23001 名字:调查防御壁      STR值：STR_QUEST_NAME_Q23001
任务ID:23002 名字:防御壁调查的障碍：寒冷      STR值：STR_QUEST_NAME_Q23002
任务ID:23003 名字:防御壁调查的障碍：野兽      STR值：STR_QUEST_NAME_Q23003
任务ID:23004 名字:可疑的黑暗术古      STR值：STR_QUEST_NAME_Q23004
任务ID:23005 名字:红牙游击队      STR值：STR_QUEST_NAME_Q23005
任务ID:23006 名字:袭击布里特拉营地      STR值：STR_QUEST_NAME_Q23006
任务ID:23007 名字:雪原上的斯巴克      STR值：STR_QUEST_NAME_Q23007
任务ID:23008 名字:背叛之路      STR值：STR_QUEST_NAME_Q23008
任务ID:23009 名字:背叛之路：支援      STR值：STR_QUEST_NAME_Q23009
任务ID:23010 名字:背叛之路：执行      STR值：STR_QUEST_NAME_Q23010
任务ID:23011 名字:第40军团登场      STR值：STR_QUEST_NAME_Q23011
任务ID:23012 名字:残忍的命令      STR值：STR_QUEST_NAME_Q23012
任务ID:23013 名字:支援古代文明研究      STR值：STR_QUEST_NAME_Q23013
任务ID:23014 名字:佩尼安的实验      STR值：STR_QUEST_NAME_Q23014
任务ID:23015 名字:清理实验地区      STR值：STR_QUEST_NAME_Q23015
任务ID:23016 名字:迟到的报告      STR值：STR_QUEST_NAME_Q23016
任务ID:23017 名字:某人的袭击      STR值：STR_QUEST_NAME_Q23017
任务ID:23018 名字:危险的物质      STR值：STR_QUEST_NAME_Q23018
任务ID:23019 名字:消灭污染的探查队幽灵      STR值：STR_QUEST_NAME_Q23019
任务ID:23020 名字:污染的德拉坎出现！      STR值：STR_QUEST_NAME_Q23020
任务ID:23021 名字:第40军团的阴谋      STR值：STR_QUEST_NAME_Q23021
任务ID:23022 名字:[组队]查明污染的原因      STR值：STR_QUEST_NAME_Q23022
任务ID:23023 名字:不能坐视不管      STR值：STR_QUEST_NAME_Q23023
任务ID:23024 名字:讨伐提亚马特残党      STR值：STR_QUEST_NAME_Q23024
任务ID:23025 名字:[组队]被夺走的古代兵器      STR值：STR_QUEST_NAME_Q23025
任务ID:23026 名字:大战准备      STR值：STR_QUEST_NAME_Q23026
任务ID:23027 名字:大战准备：执行      STR值：STR_QUEST_NAME_Q23027
任务ID:23028 名字:大战准备：任务完成      STR值：STR_QUEST_NAME_Q23028
任务ID:23029 名字:大战准备：消失的命令书      STR值：STR_QUEST_NAME_Q23029
任务ID:23030 名字:事前调查      STR值：STR_QUEST_NAME_Q23030
任务ID:23031 名字:不稳定的古代文明遗产      STR值：STR_QUEST_NAME_Q23031
任务ID:23032 名字:消灭坚硬的盆地阿美特盖伦      STR值：STR_QUEST_NAME_Q23032
任务ID:23033 名字:率领拉库里族的人      STR值：STR_QUEST_NAME_Q23033
任务ID:23034 名字:拉库里族的抵抗      STR值：STR_QUEST_NAME_Q23034
任务ID:23035 名字:龙信徒准备的东西      STR值：STR_QUEST_NAME_Q23035
任务ID:23036 名字:耶梦加得的礼物      STR值：STR_QUEST_NAME_Q23036
任务ID:23037 名字:愚蠢的商人      STR值：STR_QUEST_NAME_Q23037
任务ID:23038 名字:到术古们的地方去      STR值：STR_QUEST_NAME_Q23038
任务ID:23039 名字:术古的委托      STR值：STR_QUEST_NAME_Q23039
任务ID:23040 名字:帮助做生意      STR值：STR_QUEST_NAME_Q23040
任务ID:23041 名字:转交军事资金      STR值：STR_QUEST_NAME_Q23041
任务ID:23042 名字:另一个主教      STR值：STR_QUEST_NAME_Q23042
任务ID:23043 名字:奇怪的龙信徒      STR值：STR_QUEST_NAME_Q23043
任务ID:23044 名字:恢复原状      STR值：STR_QUEST_NAME_Q23044
任务ID:23045 名字:术古们的麻烦      STR值：STR_QUEST_NAME_Q23045
任务ID:23046 名字:美化环境      STR值：STR_QUEST_NAME_Q23046
任务ID:23047 名字:斯特尔玛的愤怒      STR值：STR_QUEST_NAME_Q23047
任务ID:23048 名字:救救我妹妹      STR值：STR_QUEST_NAME_Q23048
任务ID:23049 名字:伯恩失踪的妹妹      STR值：STR_QUEST_NAME_Q23049
任务ID:23050 名字:孤立的先遣队      STR值：STR_QUEST_NAME_Q23050
任务ID:23051 名字:救出先遣队      STR值：STR_QUEST_NAME_Q23051
任务ID:23052 名字:伊波尔克的实力      STR值：STR_QUEST_NAME_Q23052
任务ID:23053 名字:[组队]库亚凯的努力      STR值：STR_QUEST_NAME_Q23053
任务ID:23054 名字:结果我来写      STR值：STR_QUEST_NAME_Q23054
任务ID:23055 名字:[组队]消灭刺杀部队头目      STR值：STR_QUEST_NAME_Q23055
任务ID:23056 名字:让人痛心的事由      STR值：STR_QUEST_NAME_Q23056
任务ID:23057 名字:赚钱的秘诀      STR值：STR_QUEST_NAME_Q23057
任务ID:23058 名字:获取龙泉水      STR值：STR_QUEST_NAME_Q23058
任务ID:23059 名字:消灭巨大维斯帕      STR值：STR_QUEST_NAME_Q23059
任务ID:23060 名字:泰尼茨的怀疑      STR值：STR_QUEST_NAME_Q23060
任务ID:23061 名字:移动命令      STR值：STR_QUEST_NAME_Q23061
任务ID:23062 名字:筹备军需品      STR值：STR_QUEST_NAME_Q23062
任务ID:23063 名字:沃尔灵的报告书      STR值：STR_QUEST_NAME_Q23063
任务ID:23064 名字:戈德林的奖励      STR值：STR_QUEST_NAME_Q23064
任务ID:23065 名字:[铸币]清除第43德拉坎士兵      STR值：STR_QUEST_NAME_Q23065
任务ID:23066 名字:[铸币]清除拉库里族      STR值：STR_QUEST_NAME_Q23066
任务ID:23067 名字:[铸币]清除雪山白虎      STR值：STR_QUEST_NAME_Q23067
任务ID:23068 名字:[铸币]清除地之精灵      STR值：STR_QUEST_NAME_Q23068
任务ID:23069 名字:[铸币]清除饥饿草原剑齿豹      STR值：STR_QUEST_NAME_Q23069
任务ID:23070 名字:[铸币]清除巨大维斯帕      STR值：STR_QUEST_NAME_Q23070
任务ID:23300 名字:[组队]第40军团的研究日志      STR值：STR_QUEST_NAME_Q23300
任务ID:23301 名字:搜集材料      STR值：STR_QUEST_NAME_Q23301
任务ID:23302 名字:变成僵尸的龙族      STR值：STR_QUEST_NAME_Q23302
任务ID:23303 名字:[每周]消灭第80侦察队      STR值：STR_QUEST_NAME_Q23303
任务ID:23304 名字:[每周]消灭第80先遣队      STR值：STR_QUEST_NAME_Q23304
任务ID:23305 名字:[副本]激烈争夺战      STR值：STR_QUEST_NAME_Q23305
任务ID:23306 名字:突破集结地      STR值：STR_QUEST_NAME_Q23306
任务ID:23307 名字:[组队]第43军团的动态      STR值：STR_QUEST_NAME_Q23307
任务ID:23308 名字:阻止污染传播      STR值：STR_QUEST_NAME_Q23308
任务ID:23309 名字:[每周]消灭第81侦察队      STR值：STR_QUEST_NAME_Q23309
任务ID:23310 名字:[每周]消灭第81先遣队      STR值：STR_QUEST_NAME_Q23310
任务ID:23311 名字:盲目的龙信徒      STR值：STR_QUEST_NAME_Q23311
任务ID:23312 名字:传播耶梦加得的人      STR值：STR_QUEST_NAME_Q23312
任务ID:23313 名字:讨伐塞伊兰      STR值：STR_QUEST_NAME_Q23313
任务ID:23314 名字:[每周]消灭第82侦察队      STR值：STR_QUEST_NAME_Q23314
任务ID:23315 名字:[每周]消灭第82先遣队      STR值：STR_QUEST_NAME_Q23315
任务ID:23316 名字:守卫藏身处的人      STR值：STR_QUEST_NAME_Q23316
任务ID:23317 名字:奇怪的纸条      STR值：STR_QUEST_NAME_Q23317
任务ID:23318 名字:讨伐藏身处龙信徒      STR值：STR_QUEST_NAME_Q23318
任务ID:23319 名字:[每周/组队]消灭第83侦察队      STR值：STR_QUEST_NAME_Q23319
任务ID:23320 名字:[每周/组队]消灭第83先遣队      STR值：STR_QUEST_NAME_Q23320
任务ID:23321 名字:[组队]阻止第40军团      STR值：STR_QUEST_NAME_Q23321
任务ID:23322 名字:讨伐龙信徒      STR值：STR_QUEST_NAME_Q23322
任务ID:23323 名字:消灭野兽      STR值：STR_QUEST_NAME_Q23323
任务ID:23324 名字:[每周]消灭第84侦察队      STR值：STR_QUEST_NAME_Q23324
任务ID:23325 名字:[每周]消灭第84先遣队      STR值：STR_QUEST_NAME_Q23325
任务ID:23326 名字:蜂拥而来的巴斯提部队      STR值：STR_QUEST_NAME_Q23326
任务ID:23327 名字:[组队]巴斯提部队的目标      STR值：STR_QUEST_NAME_Q23327
任务ID:23328 名字:清理天空      STR值：STR_QUEST_NAME_Q23328
任务ID:23329 名字:[每周]消灭第85侦察队      STR值：STR_QUEST_NAME_Q23329
任务ID:23330 名字:[每周]消灭第85先遣队      STR值：STR_QUEST_NAME_Q23330
任务ID:23331 名字:消灭第40军团情报员      STR值：STR_QUEST_NAME_Q23331
任务ID:23332 名字:凶恶的布拉克斯      STR值：STR_QUEST_NAME_Q23332
任务ID:23333 名字:[每周]消灭第86侦察队      STR值：STR_QUEST_NAME_Q23333
任务ID:23334 名字:[每日]消灭第86先遣队      STR值：STR_QUEST_NAME_Q23334
任务ID:23335 名字:消灭布里特拉攻城武器补给部队      STR值：STR_QUEST_NAME_Q23335
任务ID:23336 名字:可疑的武器      STR值：STR_QUEST_NAME_Q23336
任务ID:23337 名字:[组队]侦察补给部队      STR值：STR_QUEST_NAME_Q23337
任务ID:23338 名字:[每周/组队]消灭第87侦察队      STR值：STR_QUEST_NAME_Q23338
任务ID:23339 名字:[每周/组队]消灭第87先遣队      STR值：STR_QUEST_NAME_Q23339
任务ID:23340 名字:歼灭第43军团第1部队      STR值：STR_QUEST_NAME_Q23340
任务ID:23341 名字:[组队]偷取作战书      STR值：STR_QUEST_NAME_Q23341
任务ID:23342 名字:清理周围地区      STR值：STR_QUEST_NAME_Q23342
任务ID:23343 名字:[每日]消灭第88侦察队      STR值：STR_QUEST_NAME_Q23343
任务ID:23344 名字:[每周]消灭第88先遣队      STR值：STR_QUEST_NAME_Q23344
任务ID:23345 名字:[组队]消灭布里特拉军谋士      STR值：STR_QUEST_NAME_Q23345
任务ID:23346 名字:[组队]内容不同的作战命令书      STR值：STR_QUEST_NAME_Q23346
任务ID:23347 名字:草原上的清扫者      STR值：STR_QUEST_NAME_Q23347
任务ID:23348 名字:[每周]消灭第89侦察队      STR值：STR_QUEST_NAME_Q23348
任务ID:23349 名字:[每周]消灭第89先遣队      STR值：STR_QUEST_NAME_Q23349
任务ID:23350 名字:[紧急指令]赫尔博的请求      STR值：STR_QUEST_NAME_Q23350
任务ID:23351 名字:[紧急指令]托巴尔的请求      STR值：STR_QUEST_NAME_Q23351
任务ID:23352 名字:[紧急指令]普雷迪斯的请求      STR值：STR_QUEST_NAME_Q23352
任务ID:23353 名字:[紧急指令]托尔宾的请求      STR值：STR_QUEST_NAME_Q23353
任务ID:23354 名字:[紧急指令]奥拉夫的请求      STR值：STR_QUEST_NAME_Q23354
任务ID:23355 名字:[紧急指令]乌贝的请求      STR值：STR_QUEST_NAME_Q23355
任务ID:23356 名字:[紧急指令]伊戈利特的请求      STR值：STR_QUEST_NAME_Q23356
任务ID:23357 名字:[紧急指令]赫尔加的请求      STR值：STR_QUEST_NAME_Q23357
任务ID:23358 名字:[紧急指令]罗利克的请求      STR值：STR_QUEST_NAME_Q23358
任务ID:23359 名字:[紧急指令]罗尔夫的请求      STR值：STR_QUEST_NAME_Q23359
任务ID:23360 名字:因哈雷特的好建议      STR值：STR_QUEST_NAME_Q23360
任务ID:23361 名字:丹提隆的心动提议      STR值：STR_QUEST_NAME_Q23361
任务ID:23362 名字:贝特隆的有用情报      STR值：STR_QUEST_NAME_Q23362
任务ID:23363 名字:[铸币]确保物资运输通道      STR值：STR_QUEST_NAME_Q23363
任务ID:23400 名字:紧急情况      STR值：STR_QUEST_NAME_Q23400
